id_seller,username,nama_toko,level_toko,premium_toko,id_produk,nama_produk,kategori,kondisi,rating,jumlah_rating,stok,jumlah_interest,jumlah_sold,jumlah_view,harga,harga_asli,diskon,deskripsi
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hmvsgy,MYSTERY BOX SPESIAL 100% BERUNTUNG SIAPA CEPAT DIA DAPAT !!! NO HOAX -,Koleksi Lainnya,Baru,0,0,66599,0,0,0,75000,100000,25,"<p>""MYSTERY BOX SPECIAL</p><p>BACA DESKRIPSI!!<br>Cocok buat content Youtube Unboxing. Cocok buat kado ultah juga.</p><p>Produk sebelum dikirim telah dicek/packing aman (FREE PACKING KARDUS)<br>*Segala kerusakan pada pengiriman tidak ditanggung oleh Seller.<br>*Membeli=Setuju""""</p><p>[ HARAP SIAP DENGAN SEGALA BARANG YANG DITERIMA ]</p><ol><li>Barang mystery box, tidak ada yang tahu dan tidak akan bisa sama</li><li>Kami tidak akan memberi barang yang ZONK!!</li><li>Semua barang tidak bisa ditukar ataupun di refund</li><li>Tidak ada penilaian yang buruk karna semua barang sudah sesuai dengan harga</li><li>Semua yang didapat adalah barang pilihan kami dan tidak bisa request apapun dan ini seperti GAMES maka sudah sepakat bahwa tidak ada penilaian buruk jika barang tidak sesuai yang di harapkan.</li><li>Banyaknya barang yang akan kami berikan seharga nilai jual kami, tidak hanya satu item saja, bisa lebih dari satu barang.</li><li>INI ADALAH MYSTERY BOX HARAP TIDAK COMPLAIN ATAS BARANG YANG DIDAPAT</li><li>Pastinya kami akan memberikan yang terbaik.</li><li>Tidak ada garansi dan retur.Membeli = Setuju</li></ol><p>Happy Unboxing !!""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hllr3p,Mainan Mini Dispenser Air Galon Anak Karakter Lucu Bebek Duck Yellow,Mainan Lainnya,Baru,5,2,998,1,2,0,15900,18500,14,"<p>""Mainan Mini Dispenser Air Galon Anak Karakter Lucu Bebek Duck Yellow</p><p>Anak Anda susah kalau disuruh minum air? Ini solusinya!</p><p>Dispenser mini galon anak-anak, di disign unik dan lucu, sehingga anak tertarik untuk sering-sering minum air tanpa kita suruh / paksa"""" lagi </p><p>Bisa buat minum beneran ya moms..<br>ECO FRIENDLY material dan NON-TOXIC<br>AMAN untuk anak2</p><p>Desain yg lucu dan karakter yg unik melatih anak agar tidak lupa minum, bisa diisi air minum</p><p>Spesifikasi :<br>-ukuran galon 9 x5,5 cm<br>-Galon bisa dilepas dan diisi air<br>-Sudah dapat gelas mini juga<br>-Kran dapat dipencet dan mengeluarkan air<br>-Tanpa Baterai""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hllr11,Mainan Edukasi Anak Mesin Minuman Kaleng Mini TERLARIS,Mainan Lainnya,Baru,0,0,1000,2,0,0,14900,17500,15,"<p>""Mainan Anak Mesin Minuman Kaleng Mini<br>Mainan yang edukatif dengan aneka kaleng minuman yang lucu.<br>gunakan coin untuk membeli minuman.<br>Safe toys untuk anak, cocok untuk hadiah souvenir dan goodie bag ulang tahun.</p><p>*TIDAK MENGGUNAKAN BATRE</p><p>*TULIS CATATAN JIKA INGIN REQUEST </p><p>-JIKA YANG DI REQUEST KOSONG KITA AKAN KIRIM SESUAI STOK YANG ADA </p><p>Ukuran Produk 7 x 3.5 x 11 cm<br>Bahan PP Plastik""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hllqx4,Stick Touch Lamp LED Lampu Tempel Emergency,Lampu & Alat Penerangan,Baru,5,1,999,6,1,0,7550,8500,11,"<p>""Harga untuk 1 pcs LED Touch 3 Light</p><p>Dimension: approx 7 L x 7 W x 2 H cm</p><p>Warna Lampu : Silver<br>Keterangan : 3 x 1.5V AAA battery (tidak termasuk)<br>Tahan sampai 100 jam dengan baterai 1 set</p><p>Deskripsi Produk:</p><ul><li>Bisa Di tempel dikayu, plastik, metal ataupun kaca.</li><li>Bisa di pasang dimana saja (Indoor ataupun Outdoor)</li><li>Membutuhkan Baterai 3pcs AAA (Tidak Termasuk)</li><li>Bahan : Abs + Metal</li><li>Diameter 6.5cm</li><li>Tinggi 2cm</li><li>TIDAK BERGARANSI</li><li>KHUSUS LAMPU INI TIDAK KAMI CEK DIKARENAKAN TERSEGEL DARI PABRIK</li></ul><p>Bisa di pasang di mana aja indoor and outdoor. Dengan self-adhesive stickers, bisa di tempel di kayu, plastik, metal, kaca dll lampu 3led<br>Tanpa kabel, aman, bisa untuk lamp emergency, bisa di taruh di tas, kantong, mobil dll<br>Interior mobil, bagasi, pintu mobil, atap, lemari keluarga, bar, tas anak-anak, sepeda, dll<br>Kapan saja, di mana saja, pilihan yang aman<br>Lampu ini bisa ditempatkan pada tangga saat naik dan turun tangga saat butuh pencahayaan di malam hari, juga dapat digunakan sebagai lampu darurat, bentuk kompak, bisa ditempatkan di saku Anda, atau Tas.</p><p>Bisa juga digunakan pada saat :</p><ol><li>Anak-anak terbangun di malah hari, digunakan sebagai lampu senter atau lampu darurat.</li><li>Pada saat travel dapat membawa lampu ini, praktis dan nyaman, dapat dipasang pada tenda, sepeda atau lainnya</li><li>Dapat dipakai sebagai pencahayaan di meja riasPaket termasuk:</li></ol><p>Material: ABS +metal""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hllquv,Super Shower Head Health Lifestyles Crystal Negatif Ionic Handshower,Perlengkapan Mandi,Baru,0,0,1000,0,0,0,24775,28500,13,"<p>""Super Shower Head Health Lifestyles Crystal Negatif Ionic Handshower</p><p>Kepala shower saja tidak sama selang !!!</p><p>Lebih sehat &amp; bersih dengan filter berlapis<br>Menggunakan 3 Bola keramik Nano</p><ol><li><p>Brawn Ball (bola Keramik sinar infrared)<br>berfungsi mengeluarkan residu klorin dalam air, logam berat,kotoran dan bakteri .anti oksidan,baik untuk membuat dan menjaga rambut dan kulit lebih sehat, serta melancarkan peredaran darah</p></li><li><p>White balls ( bola Keramik ion negative)<br>membuat molekul air, membuat berbagai mineral berharga yang mudah diserap oleh kulit, baik untuk menjaga kesegaran dan temperature badan, memutihkan kulit dan elastisitas</p></li><li><p>Black balls (bola Energi/ Bola Keramik Germanium)<br>dapat memberikan off mikro saat ini dan efek far infrared, melepaskan ion negatif, mempertahankan pH air tetap bagus, membuat air menjadi sedikit basa dan memberikan nilai tambah bagi kesehatan manusia. Biasa digunakan dalam perawatan dan spa</p></li></ol><p>PACKING AMAN MENGGUNAKAN BUBBLE WRAP""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hl5mis,Kinoki Gold Koyo Kaki Detox isi 10pcs Koyo Herbal ASLI 100 % ORIGINAL,Lakban & Lem,Baru,0,0,66597,0,3,0,9366,15000,38,"<p>""Harga diatas Adalah Per PACK<br>(1 PACK isi 10 pcs = 5 pasang)</p><p>1 PACK isinya 10pcs koyo dan 10pcs lem</p><p>UNTUK ANDA YG PERDULI KUALITAS,kinoki gold premium dengan bahan2 yg lebih baik dan berkwalitas.pembersih bantalan kaki detoks menyerap kotoran dan racun dari tubuh Anda saat Anda tidur! Pads berisi tumbuh-tumbuhan dan bahan alam lainnya yang lembut dan aman. meningkatkan kesehatan dan energi baru. Hanya rekatkan pad ke telapak kaki anda sebelum tidur, lalu keluarkan di pagi hari. Anda akan terkejut dengan residu racun yang telah di keluarkan dari tubuh anda! 1dus berisi 10  bungkus dengan almunium foil,yg memastikan kwalitas lbh terjamin.</p><p>Detox Foot Patch adalah cara alami untuk membantu tubuh anda dalam menghapus logam berat, sisa metabolik, racun, parasit mikroskopik, lendir, kimia, selulit dan banyak lagi.</p><p>FUNGSI :</p><p>Detoksifikasi pembalut tubuh anda, menghilangkan kotoran, meningkatkan tenaga, mengurangkan stres dan kecemasan, meningkatkan sirkulasi, dan menghilangkan rasa sakit dan nyeri. Detoksifikasi dengan Kinoki juga meningkatkan kwalitas tidur anda, meredakan sakit kepala, meningkatkan tumpuan mental dan konsentrasi, ditambah meningkatkan metabolisme dan mengurangkan keletihan dan kegemukan</p><p>CARA MENGGUNAKAN :</p><ol><li><p>Tempelkan bagian yang ada tulisan ke plester yang telah disediakan,</p></li><li><p>Lalu tempelkan plester tersebut, dengan posisi Detox Foot Patch berada di tengah-tengah telapak kaki.</p></li><li><p>Gunakan sebelum tidur, dan biarkan 5-8 jam(selama Anda Tidur) agar racun dalam tubuh dapat di serap</p></li></ol><p>#kinokigold<br>#kinokiwhite<br>#kinokidetox<br>#kinoki<br>#koyokaki<br>#koyokakibamboogold<br>#koyobamboooriginal<br>#koyodetox<br>#koyokinoki<br>#kinokikoyodetoxfootpads""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hl5mgd,GLUE PAD LALAT - LEM PERANGKAP LALAT - LEM KERTAS SEKALI PAKAI,Pembasmi Hama & Serangga,Baru,0,0,66600,0,0,0,6255,15000,58,"<p>""LEM PERANGKAP LALAT - MODEL PAPAN KERTAS SEKALI PAKAI<br>1 PACK ISI 10 PCS</p><p>MEREK LOWE SAKTI</p><p>Tidak beracun<br>Super Lengket<br>Kualitas Super<br>Aroma Alami - Ikan Asin yg dibuat agar LALAT TERTARIK</p><p>Cocok utk Restoran / Cafe / Hotel ataupun Rumah Tangga yg mengalami masalah hama Lalat</p><p>Ukuran 14 x 19cm""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hj514y,Mainan Squishy Pop it Karet Mainan tikus Keju Mainan Penghilang Stres,Mainan Lainnya,Baru,5,1,66599,2,1,0,16900,18590,9,"<p>""Mainan Squishy Pop it Karet Mainan tikus Keju Mainan Penghilang Stres</p><p>Sangat Lucu dan menggemaskan<br>Cocok untuk mainan anak-anak dan dapat digunakan sebagai stress ball juga</p><p>Deskripsi Produk<br>Tipe: Stres Relief Mainan</p><p>Nama produk: Mainan Squishy Pop it Karet Mainan tikus Keju Mainan Penghilang Stres<br>Bahan: Silikon<br>Gender: Unisex<br>Rentang usia: 2 Sampai 4 Tahun, 5 Sampai 7 Tahun, 8-13 Tahun, 14 Tahun &amp; up<br>Ukuran produk: 6.5<em>6.5</em>5.6cm""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hj50vv,MAINAN MEKANIK TELUR DEFORMASI SIMULASI TRANSFORMASI DINOSAURUS,Mainan Lainnya,Baru,5,7,66574,2,26,0,5775,6050,5,"<p>""DIY Dinosaurus Deformasi Mainan / Telur Dino Deformasi Simulasi Telur Naga</p><p>*Harga tertera utk 1PCS<br>*Warna dikirim RANDOM (sertakan NOTES jika ada request, apabila kosong akan dikirim random TANPA KONFIRMASI)</p><p>Edukasi untuk mengasah imajinasi, kesabaran dan kreatifitas pada anak untuk merangkai dan bongkar pasang dari wujud telur menjadi dinosaurus yang seru. Terbuat dari plastik dan tidak tajam sehingga tidak mudah melukai anak</p><ul><li>Ukuran 6CM</li><li>Desain menarik</li><li>Deformasi yang menakjubkan</li><li>Penampilan yang keren</li><li>BAHAN: PLASTIK ABSBISA DIBUKA TUTUP JADI TELOR DAN DINOHARGA YANG TERTERA UNTUK SATUAN</li></ul><p>READY STOCK</p><p>SILAKAN DIORDER""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hj4w4d,Mainan Edukasi Anak Kreatif New Finger Fingertip Spinner Gyro Fidget,Static Figure,Baru,5,3,66596,2,4,0,14985,17930,16,"<p>""READY Fingertip Mechanical Spinner Gyro Mainan Anak kreatif Yang Dapat Diubah Dalam Beberapa Bentuk</p><p>Spesifikasi:<br>Terbuat dari bahan plastik berkualitas tinggi, dapat dilipat menjadi bentuk favorit Anda, lalu pegang bagian tengahnya dan putar.<br>Buat tangan Anda sibuk selama beberapa jam. Itu dapat dengan mudah meluncur di atas jari biasa, memungkinkan Anda untuk memutarnya tanpa berpikir.<br>Ketika meninggalkan jari Anda, Anda dapat mengubahnya menjadi berbagai bentuk melalui gerakan halus. Sederhana dan menyenangkan.<br>Alat ini kecil dan dapat ditempatkan di saku Anda atau di lingkungan apa pun.</p><p>Keterangan:<br>Nama produk Fingertip Mechanical Spinner Gyro<br>Bahan produk: ABS<br>Ukuran produk 13cm * 13cm<br>Berat produk sekitar 23g</p><p>Catatan:</p><ol><li>Perkenankan penyimpangan pengukuran 1-3 cm karena pengukuran manual.</li><li>Karena monitor dan efek cahaya yang berbeda, warna sebenarnya dari item tersebut mungkin sedikit berbeda dari warna yang ditunjukkan pada gambar. ""</li></ol>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hj4uas,Magic Water Book / Buku mewarnai / Buku mewarnai water doodle TERLARIS,Anak-anak,Baru,0,0,66600,2,0,0,10385,11880,13,"<p>""MAGIC WATER BOOK ( BISA LIAT DI VIDEO TERTERA )<br>READY SESUAI VARIASI TERSEDIA REAL STOCK<br>SELAMA MASI BISA DI KLIK ARTINYA READY STOCK</p><ul><li>Buku ini akan mengeluarkan warna dari Spidol yang diisi dengan air</li><li>Apabila sudah kering maka akan kembali ke semula (tanpa warna) demikian seterusnya.</li></ul><p>Ukuran buku : sekitar 15.5 x 19 cm<br>Sudah dapat termasuk spidol air<br>1 Buku isi 4 Halaman (lihat di gambar produk)</p><p>Manfaat :</p><ul><li>Mengajak anak untuk belajar mewarnai</li><li>Memperkenalkan kepada anak warna - warna</li><li>Melatih kreativitas anak sejak dini</li><li>Membuka imajinasi anak</li></ul><p>Sudah dilengkapi spidol mewarnai yang tinggal diisi air dan dicoret-coret di buku mewarnai.<br>Buku aman dari basah yang mengoyakkan, terbuat dari bahan karton tebal yang tahan air.<br>(Jangan direndam)</p><p>Deskripsi Buku Gambar Mewarnai Anak Dengan Pena Air Magic Water Book</p><p>Buku Gambar Mewarnai Ajaib</p><p>GRATIS PENA / SPIDOL AIR.</p><p>Magic coloring Book adalah buku mewarnai yang dapat digunakan anak dalam melatih kemampuan motoriknya. Buku ini dapat digunakan berkali-kali.<br>Bahan karton tebal yang tahan air (asal jangan direndam yaa kak ^^).</p><p>Cara menggunakan:</p><ol><li>Isi pena/spidol dengan air putih.</li><li>Coret-coret ke buku mewarnai.</li><li>Ketika basah akan muncul warna secara otomatis. Jika sudah kering akan kembali bersih seperti sediakala.</li></ol><p>Ukuran buku : +- 19 cm x 15 cm.<br>Ukuran pena/spido : +-13 cm.</p><p>1 buku terdiri dari 5 lembar (1 cover + 4 isi)..""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hj0nps,SPIDOL AJAIB mengapung di air isi 12 Pcs / Magic Marker Floating Pen -,Spidol,Baru,5,1,66595,3,5,0,18688,22460,17,"<p>""( BELUM TERMASUK SENDOK )</p><p>CARA PENGGUNAAN AGAR MENGAPUNG DI AIR<br>-WAJIB GUNAKAN SENDOK KERAMIK / KACA<br>-GAMBAR AKAN LEBIH MUDAH MENGAPUNG JIKA MENGUNAKAN AIR DINGIN / AIR ES<br>-BISA JUGA DI GAMBAR DI WADAH YANG AKAN DI ISI AIR HANGAT AKAN TETAPI PROSES INI MEMAKAN WAKTU MOHON BERSABAR</p><p>MAINAN SPIDOL AIR MENGAPUNG/ SPIDOL WHITE BOARD AIR</p><p>Spidol baru dengan fungsi sebagai alat tulis di papan tulis juga bisa sebagai mainan edukasi lo ^^</p><p>cara bermain :</p><ul><li>Sediakan wadah yang berisi air , semakin besar wadah semakin asyik mainnya .</li><li>Sediakan sendok keramik dan di lap kering dengan tisue ( harus kering dan bersih ya sendoknya)</li><li>Gunakan spidol warna/ marker dan gambar sesuai selera masing- masing</li><li>Tunggu 3-5 detik</li><li>Setelah itu pelan- pelan masukan sendok yang telah di gambar di celup ke wadah berisi air</li><li>Sampai gambar tersebut semua terapung kedalam air ya</li></ul><p>Cara Penggunaan :<br>Wajib Gunakan Sendok Keramik / Kaca lali celupkan sir dingin atau air ES ya kaka </p><p>Ukuran Packing : 14x2x12cm<br>Tinggi Spidol : 12cm</p><p>SPIDOL INI BISA BUAT PAPAN TULIS""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hj0nij,Mainan Anak Viral Light Up Pop Tubes Pop Pipes Mainan Lampu Stick Pipa,Mainan Lainnya,Baru,5,2,66597,4,3,0,5656,5950,5,"<p>""Panjang blm di tarik 20 cm<br>Panjang sudah di tarik 60 cm</p><ul><li>Pop Tubes ini dilengkapi dengan lampu LED didalamnya yang menambah keseruan dalam bermain.</li><li>Pipa ini bisa ditarik ulur sampai 60 cm dan dihubungkan untuk menjadi berbagai bentuk mulai dari huruf ataupun bentuk lainnya.</li><li>Selain seru bermain, Pop Pipes ini juga melatih motorik kasar dan motorik halus, stimulasi, memberikan kesempatan bereksplorasi dan berimajinasi.</li><li>Sudah pastinya bisa banget untuk perlengkapan party keren</li><li>ada tombol on off nya""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hj0naj,Mainan Jadul Lato Lato TekTek VIRAL Tiktok Mainan Jadul Anak Lato Lato -,Mainan Lainnya,Baru,5,2,66598,2,2,0,6188,6550,6,"<p>""Bahan : Bola Plastik Keras + Tali + Ring jari</p><p>Permainan Tradisional Latto latto saat ini menjadi mainan yang digemari oleh anak-anak, terutama anak SD. Berbentuk dua bola dari plastik keras yang harus diputar-putar sampai beradu dan mengeluarkan suara. Mainan ini juga ada yang menyebutnya 'tek tek', 'tik tok' atau 'tok tok'.</p><p>Cara mainnya yaitu dengan memegang bagian tengah tali yang menghubungkan keduanya lalu diayunkan naik turun hingga kedua bola beradu dan menghasilkan suara 'tek tek', 'tik tok' atau 'tok tok'.""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih8hp,Sambungan Kran Fleksibel 360 Drajat Selang Kran Air Fleksibel Bengkok,Alat Kebersihan Lainnya,Baru,5,1,66599,2,1,0,25405,27610,8,"<p>""Sambungan Kran Air Fleksible Selang Flexible 360 Derajat Extention Cuci Muka Kaki Wastafel</p><p>Warna Putih Hitam Dan Orange<br>Wajib Random</p><p>Deskripsi Produk :</p><ul><li>Ukuran 28cm</li><li>Warna dikirim RANDOM (tidak bisa pilih/request).</li><li>Ukuran drat 1/2 inch.</li><li>Bisa digunakan untuk semua kran.</li><li>Mudah dipasang .</li><li>Belum termasuk sambungan kran ke selang.</li><li>Bisa diputar 360 derajat.""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih8bj,Sealant Dempul Penutup Lubang Sealant Repair Instant Dempul Lubang,Home Stuff,Baru,5,4,66543,3,54,0,2855,2970,4,"<p>""DEMPUL PADAT LEM PENUTUP LUBANG | SEALANT ANTI AIR DAN BOCOR</p><p>plastisin semen seal sealing hole penutup lubang dinding pipa ac lem perbaikan lubang</p><ol><li>Bahan perlindungan lingkungan, jaga kesehatan Anda</li><li>Kepadatan lem tanah liat, dilengkapi dengan produk lem pendingin</li><li>Plastisitas yang kuat, dapat diremas dan berubah bentuk sesuka hati</li><li>Nyaman untuk diblokir, sobek paketnya lalu Anda bisa gunakan</li></ol><p>Spesifikasi:</p><p>100% merek baru kualitas tinggi.<br>Bahan: Karet<br>Warna putih<br>Berat : 20 gr<br>Uk Paket : 12 x 6 x 2 cm</p><p>Lingkup aplikasi:<br>-lekukan dinding,<br>-lubang AC,<br>-celah garis bodi, dll.""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih82s,Kepala Semprotan Bahan Aluminium Sangat Cocok Untuk Taman & Cuci Mobil,Alat Kebersihan Lainnya,Baru,4,1,66598,7,2,0,22158,24090,8,"<p>""Keterangan:</p><p>""""TANPA KLAM SELANG""""</p><p>Kepala Penyemprot Air Taman: Alat Irigasi Taman Semprotkan Senjata Adjustable Sprinkler Nozzle Garden Selang Sprinkler System Car Wash Halaman Penyiraman Senjata Air.<br>Pembersihan yang kuat dan aman: Secara efektif menghilangkan kotoran dan noda, bahkan di retakan dan ruang kayu, batu bata, roda, dll., tidak akan merusak permukaan.<br>Nozel Pistol Air Cuci Mobil: Hubungkan adaptor selang ke selang taman. Tukar nozel faucet untuk mula menyemprot dan mengubah mod.<br>Aplikasi: Bagus untuk menyiram taman, mencuci mobil, dek, membersihkan tepi &amp; jalan masuk dan banyak lagi.<br>Sambungan Cepat: Cocok untuk selang taman standar tanpa banyak kerumitan, terhubung dengan mudah dan aman.<br>Spesifikasi:<br>Bahan: Paduan Aluminium<br>Bagan Ukuran:<br>2.7x16.7 cm/1.06x6.57 inci""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih7uv,Senter 4 LED COB Senter 4 Mode Jarak Jauh Senter Camping 4 Mata Lampu,Lampu & Senter,Baru,5,3,66597,6,3,0,30975,33330,7,"<p>""Senter 4 LED COB Senter 4 Mode Jarak Jauh Senter Camping 4 Mata Lampu</p><p>Senter LED yang super terang dengan 4 Mode : full terang, redup, kelap kelip ( strobo ) Dan Lampu Emergency</p><p>Senter Led COB. Dapat Diisi Ulang Tanpa Baterai Karena Sudah Di Tanam Baterainya ( kapasitas baterai besar ). Kabel Charger Universal . Bahan Plastik ABS , Bukan Sembarangan Bahan .Senter Ini Terjamin Kokoh Dan Tidak Ringkih . Senter Sangat Terang. Best Product ....<br>Cocok Untuk Semua Orang .</p><p>Terdapat Tali Gantungan</p><p>( WAJIB PUNYA )<br>DIJAMIN TERANG BANGET DAN SANGAT BERFUNGSI UNTUK SEHARI-HARI</p><p>Spesifikasi :<br>Panjang Senter : 14 Cm x 6,5 Cm x 4,6 Cm<br>Baterai Lithium<br>Terdapat Indicator Baterai<br>Led : OSL + COB<br>power : 48w + 20w<br>Cahaya : Putih<br>2600 Lumens<br>Bahan : Plastik ABS<br>Kelengkapan : Senter dan Kabel Charger""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih7k4,HEADLAMP COB RECHARGER SENTER KEPALA LED 2IN1 MULTIFUNGSI,Lampu & Senter,Baru,5,1,66599,7,1,0,23625,25520,7,"<p>""Senter Kepala Led Cree dan Lampu COB. Super Terang. Sistem Cas.<br>Lampu COB Bisa dijadikan lampu penerangan / Emergency.<br>Terdapat Magnit pada Body Senter.<br>dilengkapi Kabel Colok Micro USB.<br>Tali Strap yang Berkualitas.<br>Tombol ON/OFF disamping dan di Buka Penutupnya untuk pengecasan.<br>Cocok untuk Bersepeda, Memancing, Camping, Hiking, Berlayar. dll""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih7bp,Lampu Sensor Light 100 LED Lampu Solar Sensor Gelap Tenaga Matahari,Lampu & Alat Penerangan,Baru,5,5,66591,2,9,0,32230,34760,7,"<p>""Pemasangan sangat mudah karena tidak memerlukan kabel listrik, sehingga tidak perlu membobok dinding untuk menanam kabel.<br>Penggunan tenaga solar sehingga menghemat listrik dan tahan air.</p><p>Dapat diaplikasikan pada tangga atau dinding sebagai penerangan jalan.<br>Lampu dengan tenaga matahari dapat berfungsi sebagai lampu pagar / lampu taman / lampu tangga / lampu dinding.</p><p>Saat siang hari lampu tidak nyala karena sensor lampu akan mati dan melakukkan recharge.<br>Saat malam atau di tempat gelap sensor lampu akan otomatis menyala dan mati saat pagi hari atau ketika terkena sinar atau cahaya.</p><p>Spesifikasi<br>Nama Item: Solar Lamp 100 LED<br>Warna yang Dipancarkan: Putih (6000K-6500K)<br>LED QTY: 30LEDs<br>Panel surya: efisiensi 0,65W 17%<br>Baterai Li-ion: 2.22WH / 1200mAh<br>Jenis LED: 2835 SMD<br>Lumens: 350LM-500LM<br>Waktu tunda: 10s<br>Sensor Malam: &lt;10Lux<br>Alihkan: OFF / AUTO<br>Tahan air: IP65<br>LED Span Life: 50.000 jam<br>Waktu Pengisian Tenaga Surya: 8 jam<br>Melindungi Fungsi: pengisian berlebih, pemakaian berlebihan, arus berlebih, hubung singkat<br>Baterai Li-ion Span Life: 500 cycle<br>Solar Panel Span Life: lebih dari 5 tahun</p><p>Paket Termasuk:<br>1x Lampu Led Panel Surya<br>1x Sekrup""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih6zy,40 wat Lampu Bohlam LED Football Model Bola 5in1 DragonBall Lampu LED,Lampu & Alat Penerangan,Baru,5,1,66598,0,2,0,26550,28600,7,"<p>""LAMPU BOHLAM DRAGONBALL LAMP 40 W</p><p>SPESIFIKASI:</p><ul><li>Tipe : Bohlam Dragonball</li><li>Voltase : 265V / 50 Hz</li><li>Watt : 40watt</li><li>Faktor daya : &gt;0.7</li><li>Fitting : E27</li><li>Fluks cahaya: 2400LM</li><li>LED : 6500K</li></ul><p>Petunjuk pemakaian:</p><ul><li>Ketika melakukan pemasangan atau memindahkan lampu, peganglah bagian yg berbahan plastik untuk keamanan.</li><li>Temperatur lampu 10-50 derajat celcius, itu menandakan bahwa lampu dalam kondisi baik.</li><li>Hindari terjadinya korsleting listrik, tempatkanlah lampu diarea yang kering.</li><li>Ketika memasang/ mengganti lampu pastikan listrik sudah dalam keadaan padam demi keselamatan.""</li></ul>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih6qv,Sank Magic Book Buku Edukasi Anak Belajar Menulis Buku Belajar Tulis,Mainan Lainnya,Baru,5,2,66598,4,2,0,21725,23650,8,"<p>""ISI PRODUK</p><ul><li>1SET 4BUKU</li><li>4 buku terdiri dari seri Alphabet, Number, Math, dan Drawing Plus</li><li>1 set pen ( sarung pen, refill isi 5, Sillicone Holder)</li></ul><p>Ukuran Buku: 13x19cm</p><p>KEUNGGULAN</p><ol><li>Reuseable, bisa dipakai berulang-ulang</li><li>Tidak perlu hapus manual pake eraser atau sejenisnya, tinta bisa hilang sendiri</li><li>Tidak hanya handwriting practice skill, di dalam buku juga terdapat kosakata b.inggris</li><li>Colorful, menarik perhatian anak-anak agar tidak monoton</li><li>Terdapat Sillicone Holder, berfungsi mengajari dan memudahkan anak untuk memegang pulpen</li><li>Sarana belajar mengajar anak ga pake ribet""</li></ol>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih6bs,Clay Polymer Super 8D 1 Pack isi 12 Warna Mainan Edukasi Lilin Plastis,Mainan Lainnya,Baru,5,2,66584,1,16,0,11890,13088,9,"<p>""Cray Mainan Anak isi 12 warna + set 3 pisau</p><p>Isi 1 pack:<br>12 warna polymer clay<br>3 pisau plastik pembentuk</p><ul><li>12 Colours Fancy Clay</li><li>3 Buah Pisau Pembentuk</li><li>Dapat dibentuk-bentuk sesuai dengan bentuk yang diinginkan</li><li>Cara memainkan seperti bermain Playdough</li><li>PRODUK INI BUKAN MAKANAN</li><li>Tidak dianjurkan untuk anak dibawah 4 tahun</li></ul><p>Harga per 1 pack 12 warna</p><p>Bisa dibentuk menjadi berbagai kreasi 3 dimensi, kenyal dan begitu kering dpt dijadikan mainan, gantungan kunci, anting2, dll<br>Tidak berantakan dan pecah2 setelah kering, hasil kreasi bisa disimpan dan tahan lama, tidak seperti clay biasa.<br>Varian warna yang bagus dan warna bisa dicampur untuk membuat warna baru""</p>"
588223778,dylex_shop_714848,Varoon shop,Calon Juragan,platinum,4hih64a,Mainan DIY Dinosaurus Bongkar pasang Bonus obeng Latihan Kreatif anak,Mainan Lainnya,Baru,5,1,66599,5,1,0,12899,14189,9,"<p>""Motif:<br>Tyrannosaurus<br>Monoceros<br>Triceratops<br>Hmong Lung<br>catatan:<br>Gaya yang sama<br>Tapi warna random<br>bahan: plastik<br>Ukuran: Lihat ukuran di gambar<br>Produk meliputi: 1 dinosaurus DIY<br>Fitur:<br>1.Dapat melatih kreativitas anak dan mendorong perkembangan awal mereka<br>2.Sendi dinosaurus bisa bergerak, dan mereka bisa mengambil berbagai bentuk""</p>"
